Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”
Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1
,,,,,,,,,,,,,,,,
,,,,,,TABLE 1,TABLE 1,,,,,,,,,
,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,,,,
,"WITH RESIDENT RATES PER 1,000 YEAR 2000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 YEAR 2000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 YEAR 2000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 YEAR 2000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 YEAR 2000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 YEAR 2000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 YEAR 2000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 YEAR 2000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 YEAR 2000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 YEAR 2000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 YEAR 2000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 YEAR 2000 POPULATION AND FEMALES AGES 15-44","WITH RESIDENT RATES PER 1,000 YEAR 2000 POPULATION AND FEMALES AGES 15-44",,,
,,,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,,,,,,
,,,,,"VIRGINIA, 2001","VIRGINIA, 2001","VIRGINIA, 2001","VIRGINIA, 2001",,,,,,,,
PLANNING DISTRICT,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,,,,,LIVE BIRTHS BY PLACE OF RESIDENCE,LIVE BIRTHS BY PLACE OF RESIDENCE,LIVE BIRTHS BY PLACE OF RESIDENCE,LIVE BIRTHS BY PLACE OF RESIDENCE,,,,
AND,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,"RATES PER 1,000 POPULATION","RATES PER 1,000 POPULATION","RATES PER 1,000 POPULATION","RATES PER 1,000 POPULATION","RATES PER 1,000 FEMALES AGE 15-44","RATES PER 1,000 FEMALES AGE 15-44","RATES PER 1,000 FEMALES AGE 15-44","RATES PER 1,000 FEMALES AGE 15-44"
CITY / COUNTY,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER
COMMONWEALTH OF VIRGINIA,"96,535","67,043","22,091","7,401","98,531","68,859","22,000","7,672",13.9,12.9,15.3,24.3,62.0,59.7,62.8,89.5
PLANNING DISTRICT 1,767,762,2,3,"1,000",991,5,4,11.0,11.1,3.9,9.9,53.9,54.4,21.2,42.6
LEE COUNTY,3,3,,,240,238,,2,10.2,10.2,,19.8,51.4,51.5,,71.4
SCOTT COUNTY,,,,,217,215,2,,9.3,9.3,13.5,,48.7,48.6,87.0,
WISE COUNTY,278,278,,,504,500,2,2,12.6,12.8,2.6,10.2,58.8,59.5,14.7,46.5
NORTON CITY,486,481,2,3,39,38,1,,10.0,10.6,3.9,,45.9,48.4,17.5,
PLANNING DISTRICT 2,519,512,3,4,"1,150","1,136",7,7,9.7,9.9,2.5,13.1,48.1,48.3,23.6,54.3
BUCHANAN COUNTY,92,92,,,248,248,,,9.2,9.5,,,44.6,45.0,,
DICKENSON COUNTY,,,,,136,136,,,8.3,8.4,,,40.2,40.5,,
RUSSELL COUNTY,2,2,,,319,317,1,1,10.5,10.8,1.0,19.6,52.7,52.8,27.0,62.5
TAZEWELL COUNTY,425,418,3,4,447,435,6,6,10.0,10.1,5.5,15.6,50.1,50.4,28.6,64.5
