Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,,,,,,,,
,,,,TABLE 1,TABLE 1,,,,,,,
TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,,
"WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION",,
,,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,,,,
,,,,"VIRGINIA, 2005","VIRGINIA, 2005",,,,,,,
PLANNING DISTRICT,NUMBER OF TOTAL LIVE BIRTHS,NUMBER OF TOTAL LIVE BIRTHS,NUMBER OF TOTAL LIVE BIRTHS,NUMBER OF TOTAL LIVE BIRTHS,,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,,
AND,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,,"RATES PER 1,000 TOTAL POPULATION","RATES PER 1,000 TOTAL POPULATION","RATES PER 1,000 TOTAL POPULATION","RATES PER 1,000 TOTAL POPULATION"
CITY / COUNTY,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER
COMMONWEALTH OF VIRGINIA,"102,647","70,406","22,204","10,037","104,488","72,220","22,084","10,184",13.8,12.8,14.3,25.4
PLANNING DISTRICT 12,"1,922","1,242",638,42,"2,756","1,937",773,46,11.1,10.4,12.7,26.7
FRANKLIN COUNTY,271,219,46,6,542,483,51,8,10.8,10.6,11.3,28.3
HENRY COUNTY,1,1,,,637,478,146,13,11.3,11.1,11.3,25.6
PATRICK COUNTY,2,2,,,189,173,13,3,9.8,9.7,10.7,29.7
PITTSYLVANIA COUNTY,3,,2,1,665,493,163,9,10.8,10.6,10.9,35.7
DANVILLE CITY,"1,127",662,448,17,583,241,332,10,12.6,9.8,15.7,21.7
MARTINSVILLE CITY,518,358,142,18,140,69,68,3,9.4,8.2,10.7,25.9
PLANNING DISTRICT 13,724,348,345,31,894,462,409,23,10.3,9.3,11.2,47.6
BRUNSWICK COUNTY,,,,,165,57,104,4,9.2,7.3,10.3,80.0
HALIFAX COUNTY,456,245,207,4,401,230,169,2,11.1,10.4,12.2,10.3
MECKLENBURG COUNTY,268,103,138,27,328,175,136,17,10.1,8.8,11.0,71.4
PLANNING DISTRICT 14,394,207,178,9,"1,070",663,382,25,10.8,10.4,10.9,44.3
AMELIA COUNTY,2,1,1,,140,106,33,1,11.4,11.5,10.9,19.6
BUCKINGHAM COUNTY,1,1,,,139,90,49,,8.7,9.1,8.1,
CHARLOTTE COUNTY,5,4,1,,138,85,53,,11.1,10.1,13.5,
CUMBERLAND COUNTY,2,2,,,121,80,40,1,12.9,13.2,12.3,13.2
LUNENBURG COUNTY,,,,,156,96,44,16,11.8,11.9,8.6,222.2
NOTTOWAY COUNTY,1,1,,,181,100,75,6,11.6,10.9,11.9,69.8
PRINCE EDWARD COUNTY,383,198,176,9,195,106,88,1,9.5,8.2,11.9,5.4
PLANNING DISTRICT 15,"14,283","9,266","4,284",733,"12,561","8,027","3,817",717,13.5,12.8,14.0,22.7
CHARLES CITY COUNTY,,,,,79,38,36,5,11.1,11.7,10.7,10.0
CHESTERFIELD COUNTY,"2,592","2,070",400,122,"3,658","2,795",693,170,12.7,12.8,11.3,17.3
GOOCHLAND COUNTY,2,2,,,198,171,26,1,10.2,11.5,6.1,4.0
HANOVER COUNTY,"1,640","1,105",450,85,"1,049",921,102,26,10.8,10.7,10.5,18.0
HENRICO COUNTY,"6,462","4,475","1,568",419,"4,098","2,488","1,178",432,14.6,13.3,15.1,28.1
NEW KENT COUNTY,,,,,174,150,22,2,10.8,11.1,9.3,7.5
POWHATAN COUNTY,3,2,1,,282,261,18,3,10.6,11.6,4.4,27.8
RICHMOND CITY,"3,584","1,612","1,865",107,"3,023","1,203","1,742",78,15.6,15.1,15.8,20.9
PLANNING DISTRICT 16,"3,532","2,792",514,226,"4,308","3,328",686,294,14.3,13.9,12.9,36.5
CAROLINE COUNTY,3,3,,,351,262,83,6,13.7,15.1,10.5,17.1
KING GEORGE COUNTY,,,,,334,271,53,10,16.2,16.3,14.5,24.6
SPOTSYLVANIA COUNTY,6,4,1,1,"1,638","1,327",189,122,14.1,13.8,10.9,42.8
STAFFORD COUNTY,12,10,,2,"1,616","1,233",264,119,13.7,13.1,13.3,30.0
FREDERICKSBURG CITY,"3,511","2,775",513,223,369,235,97,37,17.8,14.8,22.0,78.2
PLANNING DISTRICT 17,6,1,5,,490,285,188,17,9.6,8.0,12.8,47.0
LANCASTER COUNTY,6,1,5,,96,43,51,2,8.3,5.1,16.1,28.2
NORTHUMBERLAND COUNTY,,,,,121,67,49,5,9.4,7.0,15.0,59.5
RICHMOND COUNTY,,,,,90,58,28,4,9.9,9.6,9.3,65.6
WESTMORELAND COUNTY,,,,,183,117,60,6,10.6,9.9,11.4,41.1
PLANNING DISTRICT 18,14,12,2,,931,750,158,23,10.4,10.4,9.9,19.6
ESSEX COUNTY,6,4,2,,126,76,50,,12.0,12.4,12.0,
GLOUCESTER COUNTY,4,4,,,405,353,36,16,10.7,10.5,9.8,30.0
KING AND QUEEN COUNTY,,,,,82,59,21,2,12.1,13.1,9.6,18.3
KING WILLIAM COUNTY,3,3,,,189,152,33,4,12.8,13.3,10.9,14.2
MATHEWS COUNTY,,,,,54,51,3,,5.9,6.2,3.0,
MIDDLESEX COUNTY,1,1,,,75,59,15,1,7.1,6.9,7.8,21.7
PLANNING DISTRICT 19,"1,735",810,867,58,"2,015",999,958,58,11.8,11.1,12.2,22.8
DINWIDDIE COUNTY,,,,,267,187,77,3,10.5,11.1,9.3,15.5
GREENSVILLE COUNTY,2,2,,,151,51,97,3,13.6,11.3,14.9,47.6
PRINCE GEORGE COUNTY,1,,1,,326,219,93,14,8.9,9.7,7.0,15.5
SURRY COUNTY,2,2,,,52,29,21,2,7.4,8.3,6.0,57.1
SUSSEX COUNTY,1,1,,,119,49,67,3,9.9,10.6,9.0,62.5
COLONIAL HEIGHTS CITY,,,,,232,177,44,11,13.2,11.7,23.6,18.8
EMPORIA CITY,2,1,1,,42,7,31,4,7.5,3.0,9.5,117.6
HOPEWELL CITY,469,255,191,23,334,179,149,6,14.7,13.0,17.4,18.0
PETERSBURG CITY,"1,258",549,674,35,492,101,379,12,15.1,15.6,14.7,34.4
PLANNING DISTRICT 20,"18,008","10,326","6,486","1,196","16,821","9,650","6,037","1,134",14.9,13.6,16.2,24.0
ISLE OF WIGHT COUNTY,1,1,,,347,252,90,5,10.4,10.2,10.8,20.3
SOUTHAMPTON COUNTY,,,,,149,90,57,2,8.5,8.6,8.1,24.7
CHESAPEAKE CITY,"3,148","1,803","1,177",168,"2,896","1,848",903,145,13.2,12.7,13.5,23.8
FRANKLIN CITY,316,109,198,9,150,47,101,2,17.5,12.7,21.0,24.7
NORFOLK CITY,"6,511","3,331","2,732",448,"4,097","1,795","2,020",282,17.7,15.5,18.9,30.5
PORTSMOUTH CITY,"4,988","3,110","1,547",331,"1,620",685,886,49,16.2,15.1,16.7,29.5
