Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”
Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1
,,,,,,,,,,,,,,,,
,,,,,,TABLE 1,TABLE 1,,,,,,,,,
,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RAC,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RAC,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RAC,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RAC,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RAC,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RAC,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RAC,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RAC,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RAC,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RAC,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RAC,LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RAC,,,,
,"WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-4","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-4","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-4","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-4","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-4","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-4","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-4","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-4","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-4","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-4","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-4","WITH RESIDENT RATES PER 1,000 POPULATION AND FEMALES AGES 15-4",,,,
,,,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,,,,,,,
,,,,,"VIRGINIA, 2000","VIRGINIA, 2000","VIRGINIA, 2000",,,,,,,,,
PLANNING DISTRICT,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,,,,,LIVE BIRTHS BY PLACE OF RESIDENCE,LIVE BIRTHS BY PLACE OF RESIDENCE,LIVE BIRTHS BY PLACE OF RESIDENCE,LIVE BIRTHS BY PLACE OF RESIDENCE,LIVE BIRTHS BY PLACE OF RESIDENCE,,,,
AND,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,,"RATES PER 1,000 POPULATION","RATES PER 1,000 POPULATION","RATES PER 1,000 POPULATION","RATES PER 1,000 POPULATION","RATES PER 1,000 FEMALES AGE 15-44","RATES PER 1,000 FEMALES AGE 15-44","RATES PER 1,000 FEMALES AGE 15-44","RATES PER 1,000 FEMALES AGE 15-44"
CITY / COUNTY,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER
COMMONWEALTH OF VIRGINIA,"96,759","67,232","22,302","7,225","98,864","69,090","22,298","7,476",14.0,13.5,16.0,13.2,62.2,62.7,65.7,50.8
PLANNING DISTRICT 1,813,801,5,7,"1,057","1,041",8,8,11.6,11.7,6.7,7.3,57.0,57.5,36.9,36.5
LEE COUNTY,60,60,,,237,234,,3,10.0,10.1,,11.3,50.8,50.9,,54.5
SCOTT COUNTY,,,,,248,246,2,,10.6,10.7,14.4,,55.6,55.9,90.9,
WISE COUNTY,270,264,4,2,510,500,5,5,12.7,12.9,7.0,9.3,59.5,59.9,41.0,44.2
NORTON CITY,483,477,1,5,62,61,1,,15.9,17.1,4.2,,72.9,78.3,18.2,
PLANNING DISTRICT 2,453,451,,2,"1,098","1,082",12,4,9.3,9.5,4.4,3.3,45.9,46.2,43.5,17.2
BUCHANAN COUNTY,2,2,,,259,258,,1,9.6,9.9,,5.9,46.6,46.9,,45.5
DICKENSON COUNTY,1,1,,,143,143,,,8.7,8.8,,,42.3,42.7,,
RUSSELL COUNTY,,,,,275,273,2,,9.1,9.4,2.1,,45.4,45.6,66.7,
TAZEWELL COUNTY,450,448,,2,421,408,10,3,9.4,9.5,9.8,4.3,47.1,47.5,50.3,20.7
PLANNING DISTRICT 3,"1,705","1,660",34,11,"2,021","1,954",52,15,10.6,10.7,10.2,5.0,54.3,54.7,60.3,24.5
BLAND COUNTY,2,2,,,63,60,3,,9.2,9.2,10.4,,53.5,52.0,333.3,
CARROLL COUNTY,2,1,,1,259,258,,1,8.9,9.0,,2.2,46.8,47.5,,12.0
GRAYSON COUNTY,,,,,172,164,8,,9.6,10.0,6.6,,55.5,55.1,123.1,
