Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”,Name: “Table 1 of 1 on page 1 of 2”
Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1
,,,,,,,,,,,,
,,,,TABLE 1,TABLE 1,,,,,,,
TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,,
"WITH RESIDENT LIVE BIRTHS RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTHS RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTHS RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTHS RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTHS RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTHS RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTHS RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTHS RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTHS RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTHS RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTHS RATES PER 1,000 TOTAL PROJECTED POPULATION",,
,,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,,,,,
,,,,"VIRGINIA, 2004","VIRGINIA, 2004",,,,,,,
PLANNING DISTRICT,NUMBER OF TOTAL LIVE BIRTHS,NUMBER OF TOTAL LIVE BIRTHS,NUMBER OF TOTAL LIVE BIRTHS,NUMBER OF TOTAL LIVE BIRTHS,,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,,
AND,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,,"RATES PER 1,000 TOTAL POPULATION","RATES PER 1,000 TOTAL POPULATION","RATES PER 1,000 TOTAL POPULATION","RATES PER 1,000 TOTAL POPULATION"
CITY / COUNTY,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER
COMMONWEALTH OF VIRGINIA,"101,826","70,740","22,329","8,757","103,830","72,606","22,261","8,963",13.9,13.1,14.7,23.3
PLANNING DISTRICT 1,715,700,9,6,998,977,12,9,10.8,11.0,4.2,20.1
LEE COUNTY,3,3,,,234,232,,2,9.8,9.8,,21.7
SCOTT COUNTY,,,,,225,224,,1,9.8,9.9,,16.1
