Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,,,,,,,,
,,,,TABLE 1,TABLE 1,,,,,,,
TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,TOTAL LIVE BIRTHS BY PLACE OF OCCURRENCE AND PLACE OF RESIDENCE BY RACE,,
"WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION","WITH RESIDENT LIVE BIRTH RATES PER 1,000 TOTAL PROJECTED POPULATION",,
,,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,BY PLANNING DISTRICT AND CITY OR COUNTY,,,,,
,,,,"VIRGINIA, 2007","VIRGINIA, 2007",,,,,,,
PLANNING DISTRICT,NUMBER OF TOTAL LIVE BIRTHS,NUMBER OF TOTAL LIVE BIRTHS,NUMBER OF TOTAL LIVE BIRTHS,NUMBER OF TOTAL LIVE BIRTHS,,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,TOTAL LIVE BIRTHS BY PLACE OF RESIDENCE,,
AND,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,BY PLACE OF OCCURRENCE,,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,NUMBER OF LIVE BIRTHS,,"RATES PER 1,000 TOTAL POPULATION","RATES PER 1,000 TOTAL POPULATION","RATES PER 1,000 TOTAL POPULATION","RATES PER 1,000 TOTAL POPULATION"
CITY / COUNTY,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER,TOTAL,WHITE,BLACK,OTHER
COMMONWEALTH OF VIRGINIA,"107,261","71,701","23,904","11,656","108,417","73,003","23,708","11,706",14.1,12.8,15.0,27.2
PLANNING DISTRICT 12,"1,814","1,117",646,51,"2,797","1,924",817,56,11.4,10.4,13.6,31.1
FRANKLIN COUNTY,281,232,40,9,599,543,46,10,11.7,11.8,9.6,29.9
HENRY COUNTY,2,2,,,627,436,170,21,11.3,10.3,13.5,46.1
PATRICK COUNTY,,,,,154,146,6,2,8.2,8.4,4.7,19.8
PITTSYLVANIA COUNTY,2,1,,1,638,479,157,2,10.5,10.3,11.0,7.5
DANVILLE CITY,979,547,421,11,566,218,336,12,12.6,9.2,16.2,23.2
MARTINSVILLE CITY,550,335,185,30,213,102,102,9,14.6,12.4,16.5,72.6
PLANNING DISTRICT 13,778,386,380,12,911,475,423,13,10.7,9.7,11.8,24.5
BRUNSWICK COUNTY,1,,1,,175,60,110,5,9.8,7.8,10.9,68.5
HALIFAX COUNTY,482,258,221,3,419,243,174,2,11.8,11.1,12.9,9.4
MECKLENBURG COUNTY,295,128,158,9,317,172,139,6,9.9,8.8,11.3,24.4
PLANNING DISTRICT 14,450,243,202,5,"1,104",711,380,13,11.0,10.9,10.9,19.1
AMELIA COUNTY,,,,,147,120,25,2,11.6,12.6,8.1,30.8
BUCKINGHAM COUNTY,,,,,206,137,69,,12.9,13.9,11.6,
CHARLOTTE COUNTY,6,6,,,129,79,49,1,10.5,9.4,12.6,25.6
CUMBERLAND COUNTY,3,3,,,119,85,30,4,12.4,13.7,9.0,47.6
LUNENBURG COUNTY,1,,1,,127,82,44,1,9.8,10.2,9.0,11.6
NOTTOWAY COUNTY,,,,,161,97,60,4,10.2,10.4,9.5,44.0
PRINCE EDWARD COUNTY,440,234,201,5,215,111,103,1,10.1,8.1,13.7,4.1
PLANNING DISTRICT 15,"15,362","9,818","4,796",748,"12,984","8,201","4,080",703,13.5,12.7,14.5,20.0
CHARLES CITY COUNTY,,,,,56,36,16,4,7.8,11.4,4.7,7.1
CHESTERFIELD COUNTY,"3,614","2,723",729,162,"3,886","2,913",800,173,13.0,13.1,12.0,16.1
GOOCHLAND COUNTY,2,1,1,,194,150,40,4,9.4,9.5,8.9,13.8
HANOVER COUNTY,"1,867","1,229",583,55,"1,004",881,95,28,10.1,10.1,9.3,16.8
HENRICO COUNTY,"6,074","4,115","1,498",461,"4,098","2,478","1,190",430,14.1,12.9,14.5,26.2
NEW KENT COUNTY,4,3,1,,180,158,15,7,10.5,11.1,5.9,21.4
POWHATAN COUNTY,,,,,254,232,20,2,9.1,9.9,4.6,13.2
RICHMOND CITY,"3,801","1,747","1,984",70,"3,312","1,353","1,904",55,16.5,15.5,17.6,11.0
PLANNING DISTRICT 16,"4,143","3,089",702,352,"4,674","3,371",864,439,15.0,13.7,15.1,45.7
CAROLINE COUNTY,3,3,,,416,311,94,11,15.2,16.6,11.7,23.3
KING GEORGE COUNTY,,,,,387,292,78,17,17.1,16.4,18.1,37.4
SPOTSYLVANIA COUNTY,4,4,,,"1,717","1,273",251,193,14.4,13.1,13.3,55.4
STAFFORD COUNTY,8,8,,,"1,741","1,248",310,183,14.4,13.1,14.6,40.2
FREDERICKSBURG CITY,"4,128","3,074",702,352,413,247,131,35,18.4,14.5,28.0,53.8
PLANNING DISTRICT 17,5,2,3,,560,328,227,5,11.0,9.2,15.4,12.6
LANCASTER COUNTY,4,2,2,,125,56,68,1,10.8,6.8,21.5,13.3
NORTHUMBERLAND COUNTY,,,,,105,59,46,,8.1,6.2,13.9,
RICHMOND COUNTY,1,,1,,123,84,36,3,13.4,13.9,11.7,46.9
WESTMORELAND COUNTY,,,,,207,129,77,1,12.0,10.8,14.9,6.0
PLANNING DISTRICT 18,15,12,3,,982,777,183,22,10.7,10.6,11.0,16.5
ESSEX COUNTY,9,6,3,,137,66,66,5,12.6,10.4,15.4,24.5
GLOUCESTER COUNTY,3,3,,,393,348,34,11,10.3,10.3,8.7,18.8
KING AND QUEEN COUNTY,1,1,,,77,51,26,,11.2,11.3,11.6,
KING WILLIAM COUNTY,2,2,,,212,173,34,5,13.5,14.1,10.9,15.8
MATHEWS COUNTY,,,,,67,57,9,1,7.4,7.1,8.9,18.5
MIDDLESEX COUNTY,,,,,96,82,14,,9.0,9.6,6.9,
PLANNING DISTRICT 19,"1,430",575,799,56,"2,334","1,141","1,107",86,13.6,12.7,14.0,28.9
DINWIDDIE COUNTY,,,,,260,186,69,5,10.1,10.9,8.3,19.8
GREENSVILLE COUNTY,1,,,1,145,53,88,4,12.2,11.4,12.2,54.8
PRINCE GEORGE COUNTY,,,,,375,243,109,23,10.4,11.1,8.4,21.7
SURRY COUNTY,3,2,1,,69,34,33,2,9.7,9.2,9.8,51.3
SUSSEX COUNTY,1,,1,,130,61,68,1,10.6,12.6,9.3,13.5
COLONIAL HEIGHTS CITY,,,,,252,181,56,15,14.2,12.1,25.3,26.5
EMPORIA CITY,2,1,1,,55,13,41,1,9.8,5.6,12.5,24.4
HOPEWELL CITY,5,1,4,,396,213,175,8,17.2,15.5,19.6,20.8
PETERSBURG CITY,"1,418",571,792,55,652,157,468,27,19.8,23.4,18.2,56.5
PLANNING DISTRICT 20,"18,260","10,086","6,759","1,415","17,197","9,512","6,336","1,349",15.2,13.4,16.9,26.6
ISLE OF WIGHT COUNTY,2,2,,,355,238,107,10,10.1,9.3,11.9,26.7
SOUTHAMPTON COUNTY,,,,,171,97,68,6,9.7,9.1,9.8,74.1
CHESAPEAKE CITY,"3,078","1,741","1,208",129,"2,996","1,777","1,049",170,13.7,12.2,15.7,24.5
FRANKLIN CITY,279,95,174,10,156,49,105,2,17.5,12.2,22.0,19.0
NORFOLK CITY,"6,980","3,414","2,987",579,"4,159","1,725","2,095",339,17.6,14.7,19.4,34.0
PORTSMOUTH CITY,"4,707","2,773","1,545",389,"1,642",649,927,66,16.1,14.2,17.0,35.9
SUFFOLK CITY,"1,338",743,558,37,"1,205",650,513,42,14.8,14.3,15.0,28.3
